team_name,sent_overall,sent_espn,sent_google,sent_headlines,sent_recent,sent_pct_positive_articles,sent_pct_negative_articles,inj_mention_rate,inj_severity_score,inj_article_count_norm,inj_key_player_flag,inj_sentiment,lineup_change_signal,lineup_starter_mention_rate,lineup_benched_signal,lineup_roster_instability,lineup_sentiment,momentum_win_mention_rate,momentum_loss_mention_rate,momentum_score,momentum_slump_score,momentum_net,momentum_win_loss_ratio,ctx_coaching_mention_rate,ctx_coaching_instability,ctx_ranking_mention_rate,ctx_fatigue_signal,ctx_home_away_context,data_total_articles_norm,data_source_diversity,data_confidence
Valparaiso,0.6869699999999999,0.0,0.6869699999999999,0.47163000000000005,0.9216999999999999,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.15,0.15,0.1,0.04999999999999999,4.0,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Vanderbilt,0.24838500000000002,0.0,0.24838500000000002,0.092875,-0.09878,0.45,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.05,0.15000000000000002,1.4999999999999998,0.15,1.0,0.3,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Vermont,0.60498,0.0,0.60498,0.43082999999999994,0.73736,0.7,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.15,0.15,0.15,0.0,3.666666666666667,0.15,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Villanova,0.22834500000000002,0.0,0.22834500000000002,0.024439999999999996,0.0,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.3,0.15,0.15,1.0,0.3,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Virginia,0.28588500000000006,0.0,0.28588500000000006,0.112765,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.2,0.05,0.15000000000000002,1.0,0.15,1.0,0.25,0.05,0.0,0.5714285714285714,0.25,0.4107142857142857
W. Carolina,0.231315,0.0,0.231315,0.11386,-0.14006000000000002,0.35,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.15,0.05000000000000002,1.6666666666666667,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
W. Georgia,0.13561499999999999,0.0,0.13561499999999999,-0.039435,0.24552000000000002,0.3,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.15,0.15,0.0,2.0,0.2,1.0,0.3,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
W. Illinois,0.16477999999999998,0.0,0.16477999999999998,0.01739,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.0,0.15,1.0,0.15,0.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
W. Kentucky,0.10369500000000002,0.0,0.10369500000000002,-0.014580000000000004,-0.0336,0.25,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.2,0.0,0.2,1.0,0.15,0.0,0.05,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
W. Michigan,0.29171,0.0,0.29171,0.08928,0.07636,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.25,0.15,0.1,1.25,0.25,1.0,0.3,0.05,0.0,0.5714285714285714,0.25,0.4107142857142857
Wagner,0.44262999999999997,0.0,0.44262999999999997,0.19724000000000003,0.2683,0.65,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.45,0.2,0.15,0.1,0.04999999999999999,2.25,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Wake Forest,0.174415,0.0,0.174415,0.005329999999999999,0.11717999999999999,0.3,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.15,0.15,0.25,0.05,0.2,1.0,0.3,1.0,0.1,0.7,0.0,0.5714285714285714,0.25,0.4107142857142857
Wash. St.,0.186665,0.0,0.186665,0.062005,0.0,0.45,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.15,0.0,1.0,0.15,1.0,0.45,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Washington,0.289575,0.0,0.289575,0.08486000000000002,0.07636,0.4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.1,0.04999999999999999,1.0,0.2,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Weber St.,0.3762549999999999,0.0,0.3762549999999999,0.18123000000000003,0.18434,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.2,0.1,0.1,2.0,0.2,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
West Virginia,0.09118000000000001,0.0,0.09118000000000001,-0.0172,0.04949999999999999,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.2,0.15,0.05000000000000002,1.0,0.3,1.0,0.45,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Wichita St.,0.24492499999999998,0.0,0.24492499999999998,0.06810000000000001,-0.08666000000000001,0.4,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.1,0.1,1.4999999999999998,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
William & Mary,0.5705699999999999,0.0,0.5705699999999999,0.32338999999999996,0.73736,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.15,0.15,0.15,0.0,4.0,0.15,1.0,0.25,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Winthrop,0.4785549999999999,0.0,0.4785549999999999,0.30714499999999995,0.55302,0.6,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.15,0.15,0.0,0.15,6.333333333333333,0.15,0.0,0.0,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Wisconsin,0.10665,0.0,0.10665,-0.07901499999999999,-0.08996000000000001,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3,0.15,0.1,0.04999999999999999,0.8333333333333334,0.2,1.0,0.45,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Wofford,0.6066799999999999,0.0,0.6066799999999999,0.36393,0.9216999999999999,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,0.15,0.0,0.15,3.3333333333333335,0.25,1.0,0.05,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Wright St.,0.28244499999999995,0.0,0.28244499999999995,0.104135,0.15272,0.45,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.15,0.15,0.0,1.3333333333333335,0.15,1.0,0.25,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Wyoming,0.3978499999999999,0.0,0.3978499999999999,0.21906499999999998,0.46044,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.15,0.15,0.1,0.04999999999999999,2.666666666666667,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Xavier,0.22025999999999998,0.0,0.22025999999999998,0.019094999999999997,0.03513999999999999,0.35,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.15,0.05,0.09999999999999999,1.7499999999999998,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Yale,0.64889,0.0,0.64889,0.40325,0.73502,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,0.25,0.15,0.1,3.3333333333333335,0.2,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Youngstown St.,0.46629,0.0,0.46629,0.27171,0.74364,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,0.15,0.15,0.0,3.3333333333333335,0.15,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
